Frequency (Hz)	Level (dB)
6796.875000	-71.816811
6820.312500	-71.896767
6843.750000	-71.856140
6867.187500	-71.830658
6890.625000	-71.493271
6914.062500	-71.099342
6937.500000	-71.360626
6960.937500	-72.073982
6984.375000	-72.374825
7007.812500	-72.189766
7031.250000	-71.795540
7054.687500	-70.901131
7078.125000	-70.288918
7101.562500	-70.232178
7125.000000	-70.755852
7148.437500	-71.390244
7171.875000	-71.182602
7195.312500	-70.783867
7218.750000	-70.518570
7242.187500	-70.748291
7265.625000	-70.796959
7289.062500	-70.935799
7312.500000	-70.914421
7335.937500	-70.718094
7359.375000	-70.990654
7382.812500	-70.666748
7406.250000	-70.377441
7429.687500	-69.919060
7453.125000	-69.373177
7476.562500	-69.552147
7500.000000	-69.693413
7523.437500	-69.893997
7546.875000	-70.041122
7570.312500	-69.775940
7593.750000	-69.798119
7617.187500	-69.565758
7640.625000	-68.670731
7664.062500	-68.591888
7687.500000	-68.798927
7710.937500	-69.233826
7734.375000	-69.469894
7757.812500	-69.020676
7781.250000	-69.037277
7804.687500	-69.378456
7828.125000	-69.080803
7851.562500	-69.111282
7875.000000	-69.180649
7898.437500	-68.727348
7921.875000	-68.677292
7945.312500	-69.189659
7968.750000	-68.961258
7992.187500	-69.081444
8015.625000	-69.297752
8039.062500	-69.547203
8062.500000	-69.574188
8085.937500	-69.472046
8109.375000	-69.401955
8132.812500	-69.365280
8156.250000	-69.235321
8179.687500	-68.688454
8203.125000	-68.169998
8226.562500	-67.746498
8250.000000	-67.786316
8273.437500	-68.010979
8296.875000	-68.678299
8320.312500	-68.546356
8343.750000	-68.031227
8367.187500	-67.484818
8390.625000	-67.263657
8414.062500	-67.681297
8437.500000	-68.164421
8460.937500	-67.744904
8484.375000	-67.338783
8507.812500	-67.601097
8531.250000	-67.695358
8554.687500	-68.250618
8578.125000	-68.491104
8601.562500	-67.313553
8625.000000	-66.292656
8648.437500	-66.065361
8671.875000	-66.885895
8695.312500	-67.699295
8718.750000	-68.580437
8742.187500	-68.253609
8765.625000	-68.266197
8789.062500	-68.355064
8812.500000	-67.655449
8835.937500	-67.188911
8859.375000	-66.947891
8882.812500	-67.495163
8906.250000	-68.127899
8929.687500	-68.016098
8953.125000	-67.616486
8976.562500	-67.683372
9000.000000	-67.717705
9023.437500	-67.700493
9046.875000	-67.901314
9070.312500	-68.143410
9093.750000	-68.214302
9117.187500	-68.254349
9140.625000	-68.238617
9164.062500	-68.259140
9187.500000	-67.972801
9210.937500	-67.955185
9234.375000	-67.991486
9257.812500	-67.478661
9281.250000	-67.030807
9304.687500	-66.968201
9328.125000	-67.128830
9351.562500	-67.158478
9375.000000	-66.880905
9398.437500	-66.893738
9421.875000	-66.975700
9445.312500	-67.167313
9468.750000	-67.274689
9492.187500	-67.324860
9515.625000	-66.953598
9539.062500	-66.939407
9562.500000	-67.235245
9585.937500	-67.212502
9609.375000	-67.117722
9632.812500	-66.981041
9656.250000	-66.780762
9679.687500	-66.908089
9703.125000	-67.156929
9726.562500	-67.009804
9750.000000	-67.102348
9773.437500	-67.187180
9796.875000	-67.018684
9820.312500	-66.370911
9843.750000	-65.191940
9867.187500	-64.602562
9890.625000	-65.027496
9914.062500	-66.170921
9937.500000	-66.915855
9960.937500	-67.105026
9984.375000	-66.823624
10007.812500	-66.992363
10031.250000	-67.171898
10054.687500	-67.162109
10078.125000	-66.968758
10101.562500	-67.290611
10125.000000	-67.400017
10148.437500	-67.281242
10171.875000	-67.143204
10195.312500	-67.279411
10218.750000	-67.331284
10242.187500	-67.403870
10265.625000	-67.281929
10289.062500	-67.070992
10312.500000	-67.154716
10335.937500	-67.235245
10359.375000	-67.210335
10382.812500	-67.288307
10406.250000	-67.354210
10429.687500	-67.632629
10453.125000	-67.473404
10476.562500	-66.999557
10500.000000	-66.866104
10523.437500	-67.114555
10546.875000	-67.215668
10570.312500	-67.173805
10593.750000	-67.142982
10617.187500	-67.388710
10640.625000	-67.122757
10664.062500	-67.475288
10687.500000	-67.914871
10710.937500	-67.960732
10734.375000	-67.636826
10757.812500	-67.006256
10781.250000	-66.329094
10804.687500	-66.552361
10828.125000	-67.349098
10851.562500	-68.136612
10875.000000	-68.001900
10898.437500	-67.759430
10921.875000	-68.109215
10945.312500	-68.273430
10968.750000	-68.461334
10992.187500	-68.688988
11015.625000	-68.411919
11039.062500	-68.229630
11062.500000	-68.326859
11085.937500	-68.379654
11109.375000	-68.305412
11132.812500	-68.748711
11156.250000	-68.819954
11179.687500	-68.926262
11203.125000	-68.733192
11226.562500	-68.675728
11250.000000	-68.547264
11273.437500	-68.676338
11296.875000	-68.782471
11320.312500	-68.893150
11343.750000	-68.786034
11367.187500	-68.684456
11390.625000	-68.870903
11414.062500	-69.175331
11437.500000	-69.133255
11460.937500	-69.226326
11484.375000	-69.145569
11507.812500	-69.101494
11531.250000	-69.423988
11554.687500	-69.270836
11578.125000	-69.340424
11601.562500	-69.568321
11625.000000	-69.741142
11648.437500	-69.806328
11671.875000	-69.831192
11695.312500	-69.720535
11718.750000	-70.137505
11742.187500	-70.028694
11765.625000	-69.923676
11789.062500	-70.149773
11812.500000	-69.900581
11835.937500	-69.593269
11859.375000	-69.742424
11882.812500	-69.928299
11906.250000	-70.060913
11929.687500	-70.492401
11953.125000	-70.363274
11976.562500	-70.106102
12000.000000	-70.011765
12023.437500	-70.160736
12046.875000	-70.274399
12070.312500	-70.194244
12093.750000	-70.505569
12117.187500	-70.520920
12140.625000	-70.215530
12164.062500	-70.429932
12187.500000	-70.615730
12210.937500	-70.347649
12234.375000	-70.340950
12257.812500	-70.748123
12281.250000	-70.993347
12304.687500	-71.213097
12328.125000	-71.230713
12351.562500	-70.901581
12375.000000	-71.094803
12398.437500	-71.290451
12421.875000	-71.542786
12445.312500	-71.726074
12468.750000	-71.564194
12492.187500	-71.422546
12515.625000	-71.601357
12539.062500	-71.736366
12562.500000	-71.759720
12585.937500	-71.730446
12609.375000	-71.655334
12632.812500	-71.687080
12656.250000	-71.747520
12679.687500	-71.683403
12703.125000	-71.629059
12726.562500	-71.651695
12750.000000	-71.908966
12773.437500	-72.027130
12796.875000	-71.781006
12820.312500	-71.655891
12843.750000	-72.156715
12867.187500	-72.540520
12890.625000	-72.616623
12914.062500	-72.817307
12937.500000	-72.595901
12960.937500	-72.400665
12984.375000	-72.431618
13007.812500	-72.179947
13031.250000	-72.292442
13054.687500	-72.596481
13078.125000	-72.618195
13101.562500	-72.748711
13125.000000	-72.962250
13148.437500	-72.933723
13171.875000	-72.951447
13195.312500	-72.625305
13218.750000	-72.798515
13242.187500	-73.062897
13265.625000	-73.024773
13289.062500	-72.930199
13312.500000	-73.119637
13335.937500	-73.265839
13359.375000	-73.252457
13382.812500	-73.292496
13406.250000	-73.367577
13429.687500	-73.139427
13453.125000	-73.133255
13476.562500	-73.407196
13500.000000	-73.148987
13523.437500	-72.957466
13546.875000	-73.016785
13570.312500	-73.391548
13593.750000	-73.624207
13617.187500	-73.350098
13640.625000	-73.218880
13664.062500	-73.195534
13687.500000	-73.356468
13710.937500	-73.510735
13734.375000	-73.821037
13757.812500	-73.869370
13781.250000	-73.862358
13804.687500	-73.960968
13828.125000	-73.924591
13851.562500	-74.042809
13875.000000	-74.171822
13898.437500	-73.980171
13921.875000	-73.939857
13945.312500	-74.109856
13968.750000	-74.142830
13992.187500	-74.087105
14015.625000	-74.001686
14039.062500	-73.847298
14062.500000	-74.372261
14085.937500	-74.599106
14109.375000	-74.212303
14132.812500	-73.851662
14156.250000	-73.796097
14179.687500	-74.115265
14203.125000	-74.184822
14226.562500	-74.588043
14250.000000	-74.795715
14273.437500	-74.899498
14296.875000	-75.132011
14320.312500	-75.210678
14343.750000	-74.867455
14367.187500	-74.545097
14390.625000	-74.585648
14414.062500	-75.141701
14437.500000	-75.168457
14460.937500	-75.027161
14484.375000	-75.110870
14507.812500	-75.312706
14531.250000	-75.404289
14554.687500	-75.471382
14578.125000	-75.740379
14601.562500	-75.988060
14625.000000	-75.861115
14648.437500	-75.703575
14671.875000	-75.851776
14695.312500	-75.979996
14718.750000	-76.216431
14742.187500	-76.278152
14765.625000	-76.422516
14789.062500	-76.358818
14812.500000	-76.130463
14835.937500	-76.141396
14859.375000	-76.146889
14882.812500	-76.155373
14906.250000	-76.359856
14929.687500	-76.229767
14953.125000	-76.466385
14976.562500	-76.490326
15000.000000	-76.628616
15023.437500	-76.407318
15046.875000	-76.115906
15070.312500	-76.338371
15093.750000	-76.550240
15117.187500	-76.156631
15140.625000	-75.793083
15164.062500	-76.120499
15187.500000	-76.116875
15210.937500	-76.007240
15234.375000	-76.070259
15257.812500	-76.490669
15281.250000	-76.499817
15304.687500	-76.494362
15328.125000	-76.386497
15351.562500	-76.455956
15375.000000	-76.642731
15398.437500	-76.873154
15421.875000	-76.706100
15445.312500	-76.755356
15468.750000	-76.607391
15492.187500	-76.772057
15515.625000	-77.217934
15539.062500	-77.071236
15562.500000	-77.014580
15585.937500	-76.909737
15609.375000	-77.014626
15632.812500	-77.067032
15656.250000	-77.330292
15679.687500	-77.466858
15703.125000	-77.561157
15726.562500	-77.390854
15750.000000	-77.442368
15773.437500	-77.659897
15796.875000	-77.953773
15820.312500	-78.071480
15843.750000	-78.189156
15867.187500	-77.891609
15890.625000	-77.529037
15914.062500	-77.456902
15937.500000	-77.223091
15960.937500	-77.423836
15984.375000	-76.967514
16007.812500	-76.682114
16031.250000	-77.125786
16054.687500	-77.841827
16078.125000	-78.197014
16101.562500	-78.124908
16125.000000	-78.292015
16148.437500	-78.197258
16171.875000	-78.234200
16195.312500	-78.114525
16218.750000	-77.826347
16242.187500	-77.793159
16265.625000	-77.958633
16289.062500	-77.991013
16312.500000	-77.902275
16335.937500	-77.580185
16359.375000	-77.764084
16382.812500	-78.376808
16406.250000	-78.155716
16429.687500	-77.846001
16453.125000	-77.885048
16476.562500	-77.994972
16500.000000	-77.913612
16523.437500	-77.986679
16546.875000	-78.076744
16570.312500	-77.591988
16593.750000	-77.800583
16617.187500	-78.093552
16640.625000	-78.142830
16664.062500	-78.172028
16687.500000	-78.341743
16710.937500	-78.339485
16734.375000	-78.180542
16757.812500	-78.056725
16781.250000	-77.737900
16804.687500	-77.983139
16828.125000	-78.438362
16851.562500	-78.547264
16875.000000	-78.880241
16898.437500	-78.654427
16921.875000	-78.100578
16945.312500	-77.719841
16968.750000	-77.558334
16992.187500	-78.074051
17015.625000	-78.605530
17039.062500	-78.895035
17062.500000	-79.033630
17085.937500	-79.066605
17109.375000	-79.196373
17132.812500	-79.007797
17156.250000	-78.609695
17179.687500	-78.375496
17203.125000	-78.581963
17226.562500	-78.785080
17250.000000	-79.163696
17273.437500	-79.731964
17296.875000	-80.275322
17320.312500	-80.124268
17343.750000	-79.950821
17367.187500	-79.355042
17390.625000	-78.970810
17414.062500	-79.131485
17437.500000	-79.287872
17460.937500	-79.631729
17484.375000	-79.718704
17507.812500	-79.675339
17531.250000	-79.878830
17554.687500	-79.596718
17578.125000	-78.778976
17601.562500	-78.419830
17625.000000	-78.643723
17648.437500	-79.080963
17671.875000	-79.178535
17695.312500	-79.067337
17718.750000	-79.306107
17742.187500	-79.681664
17765.625000	-80.066437
17789.062500	-80.200775
17812.500000	-79.997650
17835.937500	-79.801643
17859.375000	-79.648849
17882.812500	-79.360359
17906.250000	-79.516380
17929.687500	-79.664238
17953.125000	-80.123932
17976.562500	-79.935623
18000.000000	-79.685951
18023.437500	-79.869499
18046.875000	-80.106102
18070.312500	-79.675369
18093.750000	-79.470955
18117.187500	-79.227356
18140.625000	-79.360893
18164.062500	-79.713837
18187.500000	-80.245064
18210.937500	-80.628517
18234.375000	-80.997459
18257.812500	-80.797325
18281.250000	-80.324379
18304.687500	-80.246132
18328.125000	-80.131462
18351.562500	-79.894867
18375.000000	-80.124107
18398.437500	-80.590645
18421.875000	-81.117516
18445.312500	-80.928543
18468.750000	-80.971581
18492.187500	-81.017036
18515.625000	-80.765450
18539.062500	-80.816002
18562.500000	-80.865280
18585.937500	-80.810020
18609.375000	-81.000900
18632.812500	-80.846329
18656.250000	-80.808372
18679.687500	-80.437019
18703.125000	-80.511749
18726.562500	-80.546387
18750.000000	-80.441582
18773.437500	-80.480972
18796.875000	-80.959015
18820.312500	-81.105247
18843.750000	-81.006531
18867.187500	-81.059593
18890.625000	-81.147202
18914.062500	-81.101158
18937.500000	-81.121368
18960.937500	-81.327873
18984.375000	-81.324974
19007.812500	-81.425201
19031.250000	-81.275467
19054.687500	-81.199738
19078.125000	-80.971176
19101.562500	-80.942192
19125.000000	-80.683617
19148.437500	-80.643105
19171.875000	-81.039276
19195.312500	-81.149414
19218.750000	-81.257111
19242.187500	-81.579803
19265.625000	-81.477280
19289.062500	-81.376160
19312.500000	-81.277016
19335.937500	-81.342766
19359.375000	-81.661957
19382.812500	-81.540581
19406.250000	-81.499146
19429.687500	-81.510010
19453.125000	-81.710022
19476.562500	-82.227890
19500.000000	-82.472824
19523.437500	-82.287308
19546.875000	-81.959038
19570.312500	-81.871986
19593.750000	-81.773918
19617.187500	-81.866066
19640.625000	-82.160583
19664.062500	-82.060883
19687.500000	-82.147591
19710.937500	-82.328903
19734.375000	-82.474266
19757.812500	-82.440849
19781.250000	-82.651436
19804.687500	-82.535721
19828.125000	-82.143837
19851.562500	-82.209213
19875.000000	-82.286545
19898.437500	-82.215317
19921.875000	-82.038055
19945.312500	-82.379395
19968.750000	-82.756882
19992.187500	-82.784378
20015.625000	-82.888321
20039.062500	-83.182236
20062.500000	-82.867180
20085.937500	-82.453766
20109.375000	-82.217842
20132.812500	-82.260994
20156.250000	-82.510551
20179.687500	-82.695366
20203.125000	-82.718666
20226.562500	-83.136642
20250.000000	-83.009476
20273.437500	-82.659950
20296.875000	-82.653091
20320.312500	-82.347420
20343.750000	-82.487320
20367.187500	-82.631920
20390.625000	-82.731468
20414.062500	-82.825317
20437.500000	-82.929497
20460.937500	-83.205437
20484.375000	-82.999390
20507.812500	-82.923027
20531.250000	-83.144058
20554.687500	-83.239082
20578.125000	-83.070663
20601.562500	-83.164726
20625.000000	-83.364372
20648.437500	-83.306389
20671.875000	-83.516113
20695.312500	-83.767700
20718.750000	-83.622154
20742.187500	-83.504128
20765.625000	-83.772728
20789.062500	-83.622726
20812.500000	-83.861763
20835.937500	-83.973007
20859.375000	-83.744682
20882.812500	-83.798264
20906.250000	-83.700577
20929.687500	-83.574760
20953.125000	-83.805519
20976.562500	-84.003654
21000.000000	-84.384460
21023.437500	-84.365578
21046.875000	-84.373840
21070.312500	-84.322495
21093.750000	-84.343376
21117.187500	-84.261314
21140.625000	-84.188225
21164.062500	-84.272690
21187.500000	-84.406403
21210.937500	-84.295509
21234.375000	-84.370148
21257.812500	-84.392570
21281.250000	-84.599976
21304.687500	-84.780312
21328.125000	-84.870842
21351.562500	-85.022537
21375.000000	-85.047089
21398.437500	-85.257904
21421.875000	-85.184563
21445.312500	-85.453728
21468.750000	-85.625771
21492.187500	-85.776779
21515.625000	-85.719360
21539.062500	-85.842422
21562.500000	-86.124329
21585.937500	-86.190338
21609.375000	-86.016312
21632.812500	-86.220276
21656.250000	-86.414146
21679.687500	-86.454338
21703.125000	-86.631729
21726.562500	-86.457275
21750.000000	-86.182068
21773.437500	-86.333473
21796.875000	-86.451233
21820.312500	-86.875832
21843.750000	-87.029305
21867.187500	-87.214142
21890.625000	-87.338974
21914.062500	-87.486076
21937.500000	-87.317299
21960.937500	-87.310135
21984.375000	-87.308037
22007.812500	-86.960815
22031.250000	-86.930023
22054.687500	-87.132973
22078.125000	-87.585022
22101.562500	-88.237511
22125.000000	-88.467018
22148.437500	-88.560898
22171.875000	-88.778023
22195.312500	-88.689308
22218.750000	-88.505264
22242.187500	-88.359108
22265.625000	-88.766960
22289.062500	-88.961212
22312.500000	-89.308510
22335.937500	-89.886772
22359.375000	-90.007965
22382.812500	-89.758469
22406.250000	-89.666954
22429.687500	-89.692032
22453.125000	-90.084587
22476.562500	-90.275688
22500.000000	-89.879753
22523.437500	-89.805199
22546.875000	-89.852486
22570.312500	-90.155258
22593.750000	-91.093132
22617.187500	-91.581619
22640.625000	-91.632240
22664.062500	-91.569580
22687.500000	-91.404266
22710.937500	-90.648819
22734.375000	-90.152000
22757.812500	-89.937683
22781.250000	-90.290939
22804.687500	-91.284042
22828.125000	-92.164207
22851.562500	-92.631767
22875.000000	-92.412666
22898.437500	-91.783524
22921.875000	-91.162735
22945.312500	-90.981544
22968.750000	-91.359985
22992.187500	-91.908768
23015.625000	-92.654015
23039.062500	-93.408257
23062.500000	-93.726685
23085.937500	-93.465927
23109.375000	-93.292480
23132.812500	-92.952599
23156.250000	-92.809616
23179.687500	-93.307457
23203.125000	-94.112473
23226.562500	-94.625687
23250.000000	-94.944832
23273.437500	-95.342773
23296.875000	-95.705544
23320.312500	-95.846184
23343.750000	-95.890816
23367.187500	-95.686256
23390.625000	-95.277435
23414.062500	-95.327286
23437.500000	-95.782379
23460.937500	-96.117249
23484.375000	-96.664230
23507.812500	-97.216736
23531.250000	-97.478127
23554.687500	-97.673447
23578.125000	-97.785645
23601.562500	-97.448036
23625.000000	-97.077232
23648.437500	-97.234901
23671.875000	-97.429382
23695.312500	-97.509941
23718.750000	-98.095078
23742.187500	-99.104637
23765.625000	-99.796852
23789.062500	-99.720734
23812.500000	-99.386482
23835.937500	-98.603752
23859.375000	-98.268150
23882.812500	-98.185234
23906.250000	-98.429497
23929.687500	-99.347221
23953.125000	-100.119049
23976.562500	-100.099991
