Frequency (Hz)	Level (dB)
6330.761719	-55.135956
6352.294922	-54.870827
6373.828125	-56.710777
6395.361328	-54.902912
6416.894531	-53.473446
6438.427734	-54.726315
6459.960938	-56.114044
6481.494141	-54.440205
6503.027344	-53.184967
6524.560547	-55.825584
6546.093750	-53.809635
6567.626953	-52.988060
6589.160156	-54.170540
6610.693359	-55.579506
6632.226562	-55.586082
6653.759766	-54.157398
6675.292969	-55.514927
6696.826172	-56.190224
6718.359375	-56.407074
6739.892578	-55.480068
6761.425781	-55.139626
6782.958984	-55.202682
6804.492188	-55.942394
6826.025391	-55.939617
6847.558594	-55.678272
6869.091797	-56.381641
6890.625000	-58.024498
6912.158203	-56.826355
6933.691406	-58.516380
6955.224609	-59.458813
6976.757812	-58.629246
6998.291016	-58.505245
7019.824219	-58.008682
7041.357422	-58.151531
7062.890625	-56.632481
7084.423828	-54.463951
7105.957031	-52.945122
7127.490234	-54.139538
7149.023438	-55.033165
7170.556641	-53.133480
7192.089844	-52.308483
7213.623047	-52.985630
7235.156250	-52.633369
7256.689453	-53.793716
7278.222656	-55.635849
7299.755859	-57.908695
7321.289062	-58.103027
7342.822266	-57.527496
7364.355469	-57.670616
7385.888672	-57.431255
7407.421875	-57.954132
7428.955078	-59.058304
7450.488281	-59.299404
7472.021484	-59.233948
7493.554688	-57.848011
7515.087891	-58.086166
7536.621094	-59.039032
7558.154297	-59.389980
7579.687500	-60.033627
7601.220703	-61.168186
7622.753906	-60.046844
7644.287109	-60.083309
7665.820312	-60.496506
7687.353516	-60.142384
7708.886719	-59.945621
7730.419922	-60.085995
7751.953125	-60.005878
7773.486328	-60.804802
7795.019531	-60.251049
7816.552734	-60.254570
7838.085938	-61.296085
7859.619141	-58.967392
7881.152344	-58.374779
7902.685547	-58.976940
7924.218750	-58.908485
7945.751953	-58.960445
7967.285156	-58.710499
7988.818359	-58.634125
8010.351562	-57.765980
8031.884766	-57.336075
8053.417969	-57.622398
8074.951172	-57.673985
8096.484375	-56.620171
8118.017578	-54.207516
8139.550781	-54.062778
8161.083984	-54.277416
8182.617188	-53.531357
8204.150391	-54.544125
8225.683594	-54.706467
8247.216797	-55.439461
8268.750000	-53.912067
8290.283203	-52.669678
8311.816406	-55.432602
8333.349609	-56.286461
8354.882812	-55.078888
8376.416016	-57.483952
8397.949219	-56.261974
8419.482422	-56.625328
8441.015625	-57.720192
8462.548828	-57.449265
8484.082031	-56.456295
8505.615234	-56.357330
8527.148438	-56.755821
8548.681641	-56.951134
8570.214844	-56.383957
8591.748047	-57.501133
8613.281250	-58.491241
8634.814453	-59.110409
8656.347656	-59.823288
8677.880859	-59.177734
8699.414062	-58.306034
8720.947266	-56.231461
8742.480469	-57.742744
8764.013672	-59.116646
8785.546875	-59.009430
8807.080078	-58.441769
8828.613281	-58.673096
8850.146484	-57.320484
8871.679688	-57.820484
8893.212891	-58.427032
8914.746094	-59.156441
8936.279297	-57.898209
8957.812500	-57.113178
8979.345703	-56.334850
9000.878906	-55.910213
9022.412109	-56.704155
9043.945312	-56.830486
9065.478516	-57.009125
9087.011719	-56.622379
9108.544922	-57.938015
9130.078125	-57.168293
9151.611328	-56.338917
9173.144531	-55.844326
9194.677734	-57.139072
9216.210938	-57.577263
9237.744141	-56.249577
9259.277344	-55.687241
9280.810547	-55.974510
9302.343750	-56.656788
9323.876953	-57.007530
9345.410156	-57.419056
9366.943359	-57.980396
9388.476562	-56.719475
9410.009766	-57.469746
9431.542969	-57.200199
9453.076172	-57.828278
9474.609375	-59.070702
9496.142578	-57.534592
9517.675781	-56.649536
9539.208984	-56.547558
9560.742188	-56.834839
9582.275391	-55.982899
9603.808594	-56.134499
9625.341797	-56.087318
9646.875000	-57.209579
9668.408203	-56.321819
9689.941406	-56.603767
9711.474609	-57.577911
9733.007812	-56.816540
9754.541016	-56.694698
9776.074219	-58.446430
9797.607422	-56.910664
9819.140625	-55.702663
9840.673828	-57.934898
9862.207031	-57.907608
9883.740234	-57.472408
9905.273438	-59.243759
9926.806641	-58.746330
9948.339844	-57.033100
9969.873047	-56.895283
9991.406250	-58.633892
10012.939453	-59.113285
10034.472656	-58.880672
10056.005859	-60.168381
10077.539062	-60.330212
10099.072266	-60.345146
10120.605469	-59.759838
10142.138672	-59.812160
10163.671875	-59.240990
10185.205078	-58.725277
10206.738281	-58.600655
10228.271484	-59.812290
10249.804688	-61.856289
10271.337891	-61.603302
10292.871094	-62.344898
10314.404297	-62.891689
10335.937500	-62.517376
10357.470703	-64.929764
10379.003906	-64.753960
10400.537109	-64.446693
10422.070312	-65.852791
10443.603516	-65.702629
10465.136719	-62.530167
10486.669922	-62.591030
10508.203125	-64.089783
10529.736328	-63.179466
10551.269531	-62.468174
10572.802734	-63.291809
10594.335938	-61.483006
10615.869141	-62.135342
10637.402344	-63.632874
10658.935547	-63.793144
10680.468750	-62.802399
10702.001953	-61.755775
10723.535156	-60.939522
10745.068359	-61.312271
10766.601562	-61.860981
10788.134766	-61.411594
10809.667969	-61.398140
10831.201172	-63.577198
10852.734375	-61.571171
10874.267578	-62.355202
10895.800781	-62.459599
10917.333984	-61.772346
10938.867188	-60.556248
10960.400391	-60.767223
10981.933594	-61.389999
11003.466797	-63.142220
11025.000000	-63.233150
11046.533203	-63.046322
11068.066406	-61.406311
11089.599609	-61.288784
11111.132812	-63.414799
11132.666016	-62.068436
11154.199219	-61.485920
11175.732422	-62.339569
11197.265625	-62.757065
11218.798828	-63.030891
11240.332031	-63.291805
11261.865234	-61.227032
11283.398438	-60.792751
11304.931641	-63.256321
11326.464844	-64.638489
11347.998047	-63.610882
11369.531250	-62.867367
11391.064453	-62.534382
11412.597656	-62.085308
11434.130859	-61.674118
11455.664062	-63.190723
11477.197266	-63.506355
11498.730469	-62.253826
11520.263672	-61.853199
11541.796875	-62.419640
11563.330078	-62.853294
11584.863281	-63.066437
11606.396484	-63.552509
11627.929688	-63.307735
11649.462891	-63.635967
11670.996094	-64.425797
11692.529297	-62.638020
11714.062500	-62.632759
11735.595703	-62.289040
11757.128906	-63.729973
11778.662109	-64.676033
11800.195312	-64.565994
11821.728516	-62.837685
11843.261719	-62.786850
11864.794922	-63.071655
11886.328125	-62.175270
11907.861328	-62.597893
11929.394531	-62.028271
11950.927734	-61.753456
11972.460938	-62.771122
11993.994141	-62.165154
12015.527344	-61.121647
12037.060547	-61.841583
12058.593750	-62.513603
12080.126953	-62.912060
12101.660156	-62.577106
12123.193359	-62.136276
12144.726562	-61.342880
12166.259766	-61.319736
12187.792969	-62.186447
12209.326172	-63.053482
12230.859375	-63.763493
12252.392578	-64.732567
12273.925781	-64.257141
12295.458984	-63.698811
12316.992188	-62.856541
12338.525391	-62.909550
12360.058594	-62.478359
12381.591797	-63.627930
12403.125000	-64.813873
12424.658203	-65.032173
12446.191406	-64.697502
12467.724609	-64.826530
12489.257812	-65.357399
12510.791016	-64.602753
12532.324219	-64.461472
12553.857422	-63.097305
12575.390625	-63.172085
12596.923828	-63.861111
12618.457031	-63.382473
12639.990234	-63.241394
12661.523438	-65.399376
12683.056641	-66.673775
12704.589844	-65.327660
12726.123047	-65.642799
12747.656250	-65.722900
12769.189453	-64.911339
12790.722656	-64.594017
12812.255859	-66.994209
12833.789062	-66.833176
12855.322266	-65.634399
12876.855469	-64.574120
12898.388672	-63.915485
12919.921875	-64.464630
12941.455078	-66.046898
12962.988281	-64.910286
12984.521484	-65.475769
13006.054688	-67.053711
13027.587891	-67.568092
13049.121094	-67.418953
13070.654297	-67.071266
13092.187500	-66.362534
13113.720703	-65.524681
13135.253906	-65.617317
13156.787109	-66.246536
13178.320312	-66.377754
13199.853516	-65.348419
13221.386719	-64.223114
13242.919922	-65.109818
13264.453125	-66.451157
13285.986328	-65.060387
13307.519531	-63.228588
13329.052734	-64.174164
13350.585938	-65.802544
13372.119141	-65.875710
13393.652344	-65.261108
13415.185547	-64.938301
13436.718750	-64.487885
13458.251953	-64.593163
13479.785156	-65.411087
13501.318359	-65.285950
13522.851562	-64.924095
13544.384766	-64.649391
13565.917969	-65.856300
13587.451172	-65.771446
13608.984375	-65.234589
13630.517578	-64.781593
13652.050781	-64.253731
13673.583984	-65.456406
13695.117188	-67.076897
13716.650391	-65.367844
13738.183594	-64.932022
13759.716797	-65.681770
13781.250000	-66.772133
13802.783203	-66.381111
13824.316406	-62.566738
13845.849609	-63.323856
13867.382812	-64.143173
13888.916016	-63.671227
13910.449219	-64.033386
13931.982422	-66.179512
13953.515625	-67.744865
13975.048828	-66.403503
13996.582031	-65.201035
14018.115234	-65.353065
14039.648438	-66.994522
14061.181641	-67.844345
14082.714844	-67.791809
14104.248047	-66.805626
14125.781250	-66.238266
14147.314453	-67.182327
14168.847656	-67.986977
14190.380859	-66.469131
14211.914062	-64.218025
14233.447266	-64.477951
14254.980469	-64.753212
14276.513672	-63.814011
14298.046875	-64.742989
14319.580078	-65.568680
14341.113281	-66.594437
14362.646484	-65.932777
14384.179688	-65.357422
14405.712891	-67.328346
14427.246094	-68.232719
14448.779297	-67.724182
14470.312500	-63.955917
14491.845703	-63.238651
14513.378906	-65.803719
14534.912109	-65.516647
14556.445312	-65.459053
14577.978516	-66.869064
14599.511719	-66.588791
14621.044922	-65.696976
14642.578125	-65.430923
14664.111328	-65.746117
14685.644531	-65.818153
14707.177734	-65.359238
14728.710938	-66.733406
14750.244141	-66.048576
14771.777344	-65.557533
14793.310547	-64.871490
14814.843750	-65.402847
14836.376953	-65.885620
14857.910156	-67.861473
14879.443359	-67.923157
14900.976562	-67.610130
14922.509766	-67.828392
14944.042969	-66.159279
14965.576172	-65.574936
14987.109375	-65.717072
15008.642578	-65.008392
15030.175781	-66.395599
15051.708984	-68.143478
15073.242188	-67.191193
15094.775391	-68.155022
15116.308594	-68.026108
15137.841797	-68.659004
15159.375000	-68.350342
15180.908203	-66.528069
15202.441406	-67.872856
15223.974609	-69.152687
15245.507812	-69.394592
15267.041016	-70.160828
15288.574219	-70.292862
15310.107422	-70.806908
15331.640625	-68.954453
15353.173828	-68.957199
15374.707031	-72.218918
15396.240234	-70.986671
15417.773438	-70.600143
15439.306641	-72.544998
15460.839844	-71.631058
15482.373047	-71.796219
15503.906250	-73.993378
15525.439453	-72.031120
15546.972656	-70.704506
15568.505859	-70.516777
15590.039062	-70.926140
15611.572266	-70.820717
15633.105469	-70.798630
15654.638672	-71.830627
15676.171875	-70.763885
15697.705078	-70.598976
15719.238281	-71.540344
15740.771484	-73.087082
15762.304688	-75.096085
15783.837891	-76.218124
15805.371094	-76.455643
15826.904297	-74.177177
15848.437500	-73.520721
15869.970703	-74.003052
15891.503906	-70.794098
15913.037109	-70.249916
15934.570312	-72.064468
15956.103516	-69.970840
15977.636719	-69.212067
15999.169922	-72.096802
16020.703125	-70.708939
16042.236328	-73.649437
16063.769531	-80.494865
16085.302734	-91.651527
16106.835938	-96.384270
16128.369141	-97.166862
16149.902344	-98.174271
16171.435547	-98.950340
16192.968750	-100.421944
16214.501953	-101.624954
16236.035156	-102.307251
16257.568359	-102.327225
16279.101562	-102.059265
16300.634766	-102.012886
16322.167969	-102.196678
16343.701172	-102.143982
16365.234375	-102.343719
16386.767578	-101.994911
16408.300781	-102.011414
16429.833984	-102.013145
16451.367188	-102.011429
16472.900391	-102.220581
16494.433594	-102.099251
16515.966797	-101.779922
16537.500000	-101.642433
16559.033203	-102.051216
16580.566406	-102.150925
16602.099609	-101.983231
16623.632812	-101.832855
16645.166016	-101.709084
16666.699219	-101.785217
16688.232422	-101.712379
16709.765625	-101.561722
16731.298828	-101.441933
16752.832031	-101.267387
16774.365234	-101.378761
16795.898438	-101.391205
16817.431641	-101.390923
16838.964844	-101.335289
16860.498047	-101.168205
16882.031250	-101.371765
16903.564453	-100.940582
16925.097656	-100.809296
16946.630859	-100.987854
16968.164062	-100.949379
16989.697266	-101.161850
17011.230469	-100.872070
17032.763672	-100.657181
17054.296875	-100.615288
17075.830078	-100.759071
17097.363281	-100.571037
17118.896484	-100.452614
17140.429688	-100.300117
17161.962891	-100.429466
17183.496094	-100.555168
17205.029297	-100.439850
17226.562500	-100.412941
17248.095703	-100.551712
17269.628906	-100.418983
17291.162109	-100.244980
17312.695312	-100.278763
17334.228516	-100.107979
17355.761719	-100.275826
17377.294922	-100.291962
17398.828125	-100.091110
17420.361328	-99.923668
17441.894531	-99.899963
17463.427734	-99.824409
17484.960938	-99.966393
17506.494141	-100.113846
17528.027344	-99.855408
17549.560547	-99.725014
17571.093750	-99.861092
17592.626953	-99.763344
17614.160156	-99.660149
17635.693359	-99.516998
17657.226562	-99.586983
17678.759766	-99.701698
17700.292969	-99.753242
17721.826172	-99.413643
17743.359375	-99.324066
17764.892578	-99.431763
17786.425781	-99.299309
17807.958984	-99.067612
17829.492188	-99.339096
17851.025391	-99.443237
17872.558594	-99.374191
17894.091797	-99.271439
17915.625000	-99.178513
17937.158203	-99.108078
17958.691406	-99.036995
17980.224609	-98.923218
18001.757812	-99.110367
18023.291016	-98.977097
18044.824219	-98.990921
18066.357422	-98.728058
18087.890625	-98.752106
18109.423828	-98.664810
18130.957031	-98.529770
18152.490234	-98.794197
18174.023438	-98.834641
18195.556641	-98.621040
18217.089844	-98.778687
18238.623047	-98.656937
18260.156250	-98.593002
18281.689453	-98.563828
18303.222656	-98.536949
18324.755859	-98.480637
18346.289062	-98.479202
18367.822266	-98.728378
18389.355469	-98.509598
18410.888672	-98.583588
18432.421875	-98.436264
18453.955078	-98.568161
18475.488281	-98.669800
18497.021484	-98.462067
18518.554688	-98.187172
18540.087891	-98.162704
18561.621094	-98.346756
18583.154297	-98.265121
18604.687500	-98.061516
18626.220703	-98.229553
18647.753906	-98.272568
18669.287109	-98.280235
18690.820312	-98.205185
18712.353516	-98.109634
18733.886719	-98.089851
18755.419922	-98.168915
18776.953125	-98.088837
18798.486328	-97.932762
18820.019531	-97.937408
18841.552734	-97.747032
18863.085938	-97.704651
18884.619141	-97.823105
18906.152344	-97.952133
18927.685547	-97.866608
18949.218750	-97.715897
18970.751953	-97.633797
18992.285156	-97.653114
19013.818359	-97.640701
19035.351562	-97.654030
19056.884766	-97.477295
19078.417969	-97.511040
19099.951172	-97.490189
19121.484375	-97.389793
19143.017578	-97.356514
19164.550781	-97.459938
19186.083984	-97.565979
19207.617188	-97.425858
19229.150391	-97.316536
19250.683594	-97.345596
19272.216797	-97.486710
19293.750000	-97.431885
19315.283203	-97.490234
19336.816406	-97.586411
19358.349609	-97.600494
19379.882812	-97.381805
19401.416016	-97.373619
19422.949219	-97.167542
19444.482422	-96.883934
19466.015625	-96.999855
19487.548828	-97.007851
19509.082031	-97.180054
19530.615234	-97.196320
19552.148438	-97.038689
19573.681641	-97.045876
19595.214844	-96.983574
19616.748047	-97.032532
19638.281250	-97.018913
19659.814453	-97.336433
19681.347656	-96.996040
19702.880859	-96.867683
19724.414062	-96.689178
19745.947266	-96.870079
19767.480469	-96.801880
19789.013672	-96.865807
19810.546875	-96.786140
19832.080078	-96.838654
19853.613281	-96.810074
19875.146484	-96.902092
19896.679688	-96.780327
19918.212891	-96.622856
19939.746094	-96.816345
19961.279297	-96.865524
19982.812500	-96.867775
20004.345703	-96.967354
20025.878906	-96.784790
20047.412109	-96.797653
20068.945312	-96.733147
20090.478516	-96.679977
20112.011719	-96.522896
20133.544922	-96.646477
20155.078125	-96.863266
20176.611328	-96.732437
20198.144531	-96.727394
20219.677734	-96.759819
20241.210938	-96.688309
20262.744141	-96.673401
20284.277344	-96.446609
20305.810547	-96.401901
20327.343750	-96.723663
20348.876953	-96.654976
20370.410156	-96.805748
20391.943359	-96.801514
20413.476562	-96.615601
20435.009766	-96.487381
20456.542969	-96.458389
20478.076172	-96.399757
20499.609375	-96.282303
20521.142578	-96.310143
20542.675781	-96.290009
20564.208984	-96.361572
20585.742188	-96.285599
20607.275391	-96.001022
20628.808594	-96.163383
20650.341797	-96.425415
20671.875000	-96.412727
20693.408203	-96.181473
20714.941406	-96.268898
20736.474609	-96.393532
20758.007812	-96.321259
20779.541016	-96.319313
20801.074219	-96.488457
20822.607422	-96.277809
20844.140625	-96.097801
20865.673828	-96.270340
20887.207031	-96.255936
20908.740234	-96.204773
20930.273438	-96.260300
20951.806641	-96.374062
20973.339844	-96.447685
20994.873047	-96.455498
21016.406250	-95.839836
21037.939453	-95.703880
21059.472656	-96.061836
21081.005859	-96.159828
21102.539062	-96.200417
21124.072266	-96.071716
21145.605469	-96.489899
21167.138672	-96.586739
21188.671875	-96.301689
21210.205078	-96.129105
21231.738281	-96.115860
21253.271484	-96.261330
21274.804688	-96.163773
21296.337891	-96.108368
21317.871094	-96.250168
21339.404297	-96.190804
21360.937500	-96.070808
21382.470703	-95.962769
21404.003906	-95.814987
21425.537109	-95.973618
21447.070312	-96.192245
21468.603516	-96.282066
21490.136719	-96.166924
21511.669922	-96.292648
21533.203125	-96.175583
21554.736328	-95.969193
21576.269531	-95.796356
21597.802734	-95.798737
21619.335938	-95.870071
21640.869141	-95.974289
21662.402344	-96.022087
21683.935547	-95.733894
21705.468750	-95.976494
21727.001953	-95.702446
21748.535156	-95.783318
21770.068359	-96.038887
21791.601562	-95.884666
21813.134766	-96.082855
21834.667969	-96.157318
21856.201172	-96.024574
21877.734375	-95.975922
21899.267578	-96.041832
21920.800781	-95.973602
21942.333984	-95.992516
21963.867188	-96.095032
21985.400391	-95.892754
22006.933594	-95.772110
22028.466797	-95.946510
