Frequency (Hz)	Level (dB)
6330.761719	-75.520660
6352.294922	-75.769501
6373.828125	-75.785683
6395.361328	-75.977394
6416.894531	-76.338043
6438.427734	-76.402611
6459.960938	-76.304337
6481.494141	-76.273537
6503.027344	-76.267502
6524.560547	-76.176575
6546.093750	-76.065796
6567.626953	-76.086449
6589.160156	-76.166313
6610.693359	-76.514877
6632.226562	-76.752213
6653.759766	-76.889221
6675.292969	-77.264168
6696.826172	-77.075584
6718.359375	-75.709816
6739.892578	-74.512939
6761.425781	-74.656792
6782.958984	-75.979904
6804.492188	-76.520035
6826.025391	-76.607727
6847.558594	-76.846443
6869.091797	-77.285721
6890.625000	-77.333626
6912.158203	-77.405998
6933.691406	-77.362114
6955.224609	-77.344002
6976.757812	-77.179604
6998.291016	-76.773521
7019.824219	-75.931221
7041.357422	-76.375061
7062.890625	-76.367699
7084.423828	-76.693710
7105.957031	-76.740952
7127.490234	-77.039047
7149.023438	-76.930191
7170.556641	-76.886856
7192.089844	-77.079292
7213.623047	-77.112740
7235.156250	-76.940186
7256.689453	-77.031731
7278.222656	-76.935112
7299.755859	-76.860680
7321.289062	-76.615952
7342.822266	-76.280441
7364.355469	-75.908585
7385.888672	-76.049576
7407.421875	-76.590179
7428.955078	-76.553253
7450.488281	-76.629173
7472.021484	-76.757507
7493.554688	-76.675316
7515.087891	-75.849228
7536.621094	-75.841934
7558.154297	-76.258095
7579.687500	-76.194893
7601.220703	-76.173637
7622.753906	-75.980415
7644.287109	-74.601608
7665.820312	-74.349609
7687.353516	-73.237091
7708.886719	-72.679886
7730.419922	-74.816963
7751.953125	-75.015022
7773.486328	-74.762794
7795.019531	-74.930145
7816.552734	-74.546608
7838.085938	-74.399445
7859.619141	-74.977654
7881.152344	-75.306099
7902.685547	-75.235107
7924.218750	-75.500366
7945.751953	-74.722916
7967.285156	-74.096832
7988.818359	-74.979881
8010.351562	-75.310593
8031.884766	-75.330040
8053.417969	-75.243759
8074.951172	-75.552818
8096.484375	-75.907600
8118.017578	-75.947670
8139.550781	-75.960258
8161.083984	-75.966721
8182.617188	-75.860207
8204.150391	-75.757881
8225.683594	-75.815193
8247.216797	-75.845177
8268.750000	-75.739616
8290.283203	-75.695625
8311.816406	-75.355766
8333.349609	-75.563156
8354.882812	-75.869987
8376.416016	-75.903580
8397.949219	-75.855812
8419.482422	-75.757767
8441.015625	-75.850838
8462.548828	-75.883751
8484.082031	-75.813538
8505.615234	-75.512131
8527.148438	-75.463005
8548.681641	-75.429947
8570.214844	-75.245277
8591.748047	-75.222282
8613.281250	-75.273651
8634.814453	-75.125015
8656.347656	-74.845634
8677.880859	-74.843964
8699.414062	-75.059364
8720.947266	-75.277611
8742.480469	-75.410034
8764.013672	-75.345345
8785.546875	-75.076698
8807.080078	-74.820175
8828.613281	-74.632568
8850.146484	-74.834084
8871.679688	-74.730156
8893.212891	-74.702583
8914.746094	-74.691277
8936.279297	-74.381554
8957.812500	-74.050507
8979.345703	-73.974312
9000.878906	-74.378807
9022.412109	-74.572586
9043.945312	-74.588303
9065.478516	-74.486595
9087.011719	-74.514641
9108.544922	-74.390884
9130.078125	-74.527176
9151.611328	-74.620300
9173.144531	-74.723824
9194.677734	-74.865372
9216.210938	-74.796181
9237.744141	-74.748375
9259.277344	-74.960709
9280.810547	-74.806259
9302.343750	-74.570045
9323.876953	-74.492462
9345.410156	-74.419342
9366.943359	-74.458244
9388.476562	-74.656410
9410.009766	-74.776039
9431.542969	-74.544540
9453.076172	-74.338051
9474.609375	-74.293076
9496.142578	-74.371964
9517.675781	-74.407852
9539.208984	-74.162094
9560.742188	-74.466408
9582.275391	-74.592331
9603.808594	-74.582390
9625.341797	-74.578781
9646.875000	-74.503670
9668.408203	-74.213806
9689.941406	-74.308838
9711.474609	-74.322739
9733.007812	-74.221565
9754.541016	-74.229111
9776.074219	-74.392914
9797.607422	-74.333115
9819.140625	-74.160767
9840.673828	-73.962769
9862.207031	-73.950470
9883.740234	-73.823090
9905.273438	-73.658051
9926.806641	-73.866211
9948.339844	-74.001228
9969.873047	-74.002922
9991.406250	-73.869713
10012.939453	-73.888901
10034.472656	-73.855774
10056.005859	-73.826118
10077.539062	-73.875305
10099.072266	-73.899689
10120.605469	-73.863831
10142.138672	-73.825905
10163.671875	-73.942421
10185.205078	-73.986336
10206.738281	-73.827393
10228.271484	-73.712822
10249.804688	-73.751648
10271.337891	-73.752098
10292.871094	-73.673759
10314.404297	-73.668686
10335.937500	-73.874863
10357.470703	-73.914291
10379.003906	-73.765587
10400.537109	-73.673500
10422.070312	-73.484879
10443.603516	-73.338844
10465.136719	-73.541534
10486.669922	-73.896431
10508.203125	-73.839172
10529.736328	-73.687515
10551.269531	-73.740051
10572.802734	-73.829636
10594.335938	-73.750320
10615.869141	-73.545647
10637.402344	-73.486626
10658.935547	-73.330070
10680.468750	-70.608818
10702.001953	-69.504105
10723.535156	-72.293465
10745.068359	-71.871117
10766.601562	-72.141525
10788.134766	-73.184296
10809.667969	-73.309616
10831.201172	-73.302139
10852.734375	-73.153694
10874.267578	-72.961296
10895.800781	-73.273209
10917.333984	-73.678581
10938.867188	-73.762123
10960.400391	-73.625282
10981.933594	-73.690178
11003.466797	-73.908737
11025.000000	-74.014458
11046.533203	-73.950653
11068.066406	-73.416191
11089.599609	-73.105408
11111.132812	-73.530434
11132.666016	-73.764969
11154.199219	-73.819809
11175.732422	-74.229134
11197.265625	-74.341965
11218.798828	-74.472260
11240.332031	-74.611511
11261.865234	-74.486641
11283.398438	-74.576874
11304.931641	-74.826157
11326.464844	-74.798943
11347.998047	-74.927101
11369.531250	-75.085503
11391.064453	-75.369972
11412.597656	-75.465370
11434.130859	-75.369598
11455.664062	-75.204010
11477.197266	-74.446571
11498.730469	-74.564674
11520.263672	-75.455421
11541.796875	-75.580261
11563.330078	-75.748215
11584.863281	-75.854668
11606.396484	-75.856041
11627.929688	-75.715599
11649.462891	-75.479668
11670.996094	-75.370674
11692.529297	-75.289383
11714.062500	-75.296906
11735.595703	-75.556801
11757.128906	-75.654968
11778.662109	-75.618919
11800.195312	-75.860428
11821.728516	-76.031586
11843.261719	-75.796394
11864.794922	-75.483116
11886.328125	-75.505432
11907.861328	-75.510590
11929.394531	-75.394821
11950.927734	-75.622849
11972.460938	-75.559250
11993.994141	-75.851456
12015.527344	-76.135277
12037.060547	-76.166809
12058.593750	-76.250114
12080.126953	-76.325104
12101.660156	-76.403046
12123.193359	-76.327446
12144.726562	-76.330338
12166.259766	-76.371376
12187.792969	-76.363991
12209.326172	-76.523758
12230.859375	-76.659843
12252.392578	-76.566162
12273.925781	-76.629570
12295.458984	-76.794052
12316.992188	-77.000580
12338.525391	-76.966759
12360.058594	-76.869720
12381.591797	-77.090454
12403.125000	-77.291801
12424.658203	-77.280128
12446.191406	-77.184433
12467.724609	-76.908203
12489.257812	-76.961288
12510.791016	-77.070038
12532.324219	-77.435730
12553.857422	-77.610046
12575.390625	-77.644501
12596.923828	-77.647598
12618.457031	-77.555710
12639.990234	-77.409386
12661.523438	-77.274040
12683.056641	-77.418037
12704.589844	-77.719048
12726.123047	-77.640686
12747.656250	-77.698692
12769.189453	-77.861389
12790.722656	-78.003120
12812.255859	-78.119392
12833.789062	-78.185425
12855.322266	-77.950188
12876.855469	-77.749306
12898.388672	-77.847107
12919.921875	-77.995461
12941.455078	-78.160027
12962.988281	-78.232231
12984.521484	-78.435692
13006.054688	-78.586578
13027.587891	-78.241508
13049.121094	-77.850311
13070.654297	-78.023415
13092.187500	-78.203186
13113.720703	-78.071548
13135.253906	-78.239067
13156.787109	-78.542175
13178.320312	-78.605453
13199.853516	-78.583496
13221.386719	-78.498161
13242.919922	-78.476601
13264.453125	-78.515846
13285.986328	-78.439346
13307.519531	-78.425117
13329.052734	-78.622704
13350.585938	-78.788322
13372.119141	-78.791222
13393.652344	-78.851562
13415.185547	-78.989655
13436.718750	-79.113014
13458.251953	-79.237854
13479.785156	-79.292282
13501.318359	-79.153061
13522.851562	-78.973755
13544.384766	-78.935539
13565.917969	-79.020073
13587.451172	-79.260063
13608.984375	-79.518585
13630.517578	-79.659225
13652.050781	-79.916641
13673.583984	-79.992325
13695.117188	-79.881615
13716.650391	-79.910065
13738.183594	-80.019951
13759.716797	-80.096802
13781.250000	-79.968933
13802.783203	-80.092369
13824.316406	-80.460602
13845.849609	-80.490387
13867.382812	-80.317535
13888.916016	-80.537651
13910.449219	-80.599457
13931.982422	-80.547691
13953.515625	-80.535995
13975.048828	-80.648636
13996.582031	-80.713936
14018.115234	-80.860283
14039.648438	-80.685066
14061.181641	-80.582664
14082.714844	-80.751938
14104.248047	-80.961220
14125.781250	-81.100021
14147.314453	-81.188110
14168.847656	-81.177055
14190.380859	-81.220512
14211.914062	-81.179298
14233.447266	-81.079773
14254.980469	-81.080704
14276.513672	-81.049866
14298.046875	-80.913948
14319.580078	-81.058998
14341.113281	-81.376595
14362.646484	-81.754112
14384.179688	-81.837761
14405.712891	-81.888840
14427.246094	-81.684380
14448.779297	-81.746803
14470.312500	-81.689507
14491.845703	-81.672752
14513.378906	-81.889473
14534.912109	-82.113365
14556.445312	-82.060928
14577.978516	-81.923706
14599.511719	-81.913010
14621.044922	-82.262016
14642.578125	-82.196022
14664.111328	-82.339600
14685.644531	-82.463531
14707.177734	-82.366699
14728.710938	-82.518616
14750.244141	-82.627151
14771.777344	-82.549644
14793.310547	-82.483078
14814.843750	-82.348648
14836.376953	-82.416504
14857.910156	-82.655167
14879.443359	-82.844353
14900.976562	-82.765892
14922.509766	-82.686562
14944.042969	-82.444275
14965.576172	-82.285110
14987.109375	-82.093918
15008.642578	-81.910828
15030.175781	-82.176491
15051.708984	-82.644051
15073.242188	-82.813362
15094.775391	-82.738625
15116.308594	-82.400780
15137.841797	-82.094643
15159.375000	-82.054222
15180.908203	-82.140724
15202.441406	-82.043762
15223.974609	-81.759186
15245.507812	-82.171387
15267.041016	-82.372498
15288.574219	-81.838066
15310.107422	-81.323189
15331.640625	-81.986099
15353.173828	-82.508026
15374.707031	-82.877701
15396.240234	-82.484207
15417.773438	-81.585312
15439.306641	-80.902245
15460.839844	-81.441597
15482.373047	-82.373100
15503.906250	-82.405716
15525.439453	-81.717743
15546.972656	-81.729485
15568.505859	-82.091606
15590.039062	-81.760307
15611.572266	-81.775169
15633.105469	-82.093285
15654.638672	-82.716690
15676.171875	-83.499405
15697.705078	-83.906937
15719.238281	-83.905899
15740.771484	-83.808479
15762.304688	-83.737717
15783.837891	-83.883560
15805.371094	-84.190620
15826.904297	-84.432312
15848.437500	-84.670914
15869.970703	-84.700905
15891.503906	-84.502731
15913.037109	-84.449532
15934.570312	-84.567322
15956.103516	-84.594940
15977.636719	-84.528595
15999.169922	-84.552841
16020.703125	-84.897041
16042.236328	-85.158386
16063.769531	-85.080856
16085.302734	-85.110146
16106.835938	-85.121445
16128.369141	-85.526390
16149.902344	-85.891090
16171.435547	-85.843582
16192.968750	-85.327278
16214.501953	-85.509178
16236.035156	-85.840576
16257.568359	-85.987099
16279.101562	-85.851006
16300.634766	-85.828499
16322.167969	-86.002647
16343.701172	-85.953308
16365.234375	-86.156761
16386.767578	-86.448471
16408.300781	-86.254654
16429.833984	-86.164833
16451.367188	-86.046242
16472.900391	-85.976807
16494.433594	-86.325005
16515.966797	-86.405266
16537.500000	-86.335052
16559.033203	-86.218712
16580.566406	-86.448845
16602.099609	-86.848961
16623.632812	-87.008766
16645.166016	-87.040970
16666.699219	-87.077744
16688.232422	-87.219444
16709.765625	-87.070374
16731.298828	-86.945808
16752.832031	-86.911942
16774.365234	-86.762321
16795.898438	-86.541916
16817.431641	-86.617676
16838.964844	-86.562393
16860.498047	-86.446983
16882.031250	-86.599937
16903.564453	-86.513542
16925.097656	-86.531410
16946.630859	-86.623734
16968.164062	-86.698936
16989.697266	-87.014229
17011.230469	-87.653946
17032.763672	-87.989090
17054.296875	-88.188347
17075.830078	-88.412216
17097.363281	-88.389427
17118.896484	-88.008644
17140.429688	-87.871895
17161.962891	-88.236137
17183.496094	-88.443405
17205.029297	-88.402657
17226.562500	-88.180084
17248.095703	-88.014236
17269.628906	-88.264687
17291.162109	-88.480682
17312.695312	-88.412727
17334.228516	-88.108269
17355.761719	-88.264282
17377.294922	-88.414780
17398.828125	-88.558456
17420.361328	-88.112785
17441.894531	-87.252396
17463.427734	-87.390114
17484.960938	-87.800362
17506.494141	-87.812141
17528.027344	-87.643250
17549.560547	-87.837364
17571.093750	-88.036163
17592.626953	-88.207809
17614.160156	-88.217247
17635.693359	-88.361511
17657.226562	-88.305092
17678.759766	-88.413940
17700.292969	-88.714470
17721.826172	-88.623734
17743.359375	-88.712997
17764.892578	-89.072365
17786.425781	-88.673439
17807.958984	-88.825653
17829.492188	-88.414803
17851.025391	-87.669556
17872.558594	-87.929131
17894.091797	-88.287994
17915.625000	-88.210449
17937.158203	-87.319748
17958.691406	-86.788322
17980.224609	-87.788757
18001.757812	-88.950218
18023.291016	-89.904358
18044.824219	-90.376328
18066.357422	-90.251991
18087.890625	-89.947151
18109.423828	-90.412689
18130.957031	-91.077553
18152.490234	-91.064476
18174.023438	-90.752594
18195.556641	-90.490273
18217.089844	-90.533669
18238.623047	-90.528801
18260.156250	-90.899605
18281.689453	-91.554886
18303.222656	-91.609512
18324.755859	-91.544868
18346.289062	-91.301033
18367.822266	-90.694260
18389.355469	-90.346672
18410.888672	-90.327477
18432.421875	-90.256981
18453.955078	-90.435616
18475.488281	-91.184151
18497.021484	-91.741997
18518.554688	-92.097420
18540.087891	-92.172714
18561.621094	-91.961609
18583.154297	-92.115608
18604.687500	-92.424973
18626.220703	-92.446136
18647.753906	-91.727264
18669.287109	-91.110046
18690.820312	-91.047729
18712.353516	-91.180206
18733.886719	-91.474083
18755.419922	-92.048447
18776.953125	-92.320702
18798.486328	-91.996910
18820.019531	-91.456932
18841.552734	-90.849083
18863.085938	-90.495918
18884.619141	-90.811134
18906.152344	-91.018425
18927.685547	-90.369415
18949.218750	-90.515335
18970.751953	-91.115944
18992.285156	-91.647514
19013.818359	-92.246880
19035.351562	-91.740128
19056.884766	-91.997009
19078.417969	-93.281044
19099.951172	-93.865631
19121.484375	-94.367981
19143.017578	-94.523193
19164.550781	-94.817368
19186.083984	-94.778465
19207.617188	-94.275276
19229.150391	-93.639267
19250.683594	-93.732422
19272.216797	-94.409843
19293.750000	-95.631912
19315.283203	-97.373390
19336.816406	-99.487366
19358.349609	-102.502060
19379.882812	-106.614304
19401.416016	-111.106735
19422.949219	-114.777657
19444.482422	-117.397011
19466.015625	-119.909531
19487.548828	-122.441574
19509.082031	-124.895287
19530.615234	-127.856255
19552.148438	-131.847977
19573.681641	-135.457703
19595.214844	-138.282410
19616.748047	-139.651077
19638.281250	-140.773178
19659.814453	-141.296555
19681.347656	-141.739929
19702.880859	-142.363449
19724.414062	-142.484756
19745.947266	-142.815918
19767.480469	-144.528122
19789.013672	-145.729141
19810.546875	-146.044449
19832.080078	-146.108810
19853.613281	-145.825867
19875.146484	-145.914093
19896.679688	-146.343292
19918.212891	-145.930603
19939.746094	-145.159775
19961.279297	-145.358368
19982.812500	-145.889511
20004.345703	-146.644241
20025.878906	-146.792160
20047.412109	-146.936996
20068.945312	-146.984039
20090.478516	-146.533920
20112.011719	-146.332138
20133.544922	-146.467102
20155.078125	-146.472458
20176.611328	-146.046310
20198.144531	-145.695236
20219.677734	-145.602264
20241.210938	-146.645416
20262.744141	-147.288574
20284.277344	-146.461365
20305.810547	-144.862152
20327.343750	-141.895935
20348.876953	-140.217087
20370.410156	-142.991577
20391.943359	-145.127991
20413.476562	-145.222092
20435.009766	-144.292572
20456.542969	-144.385742
20478.076172	-140.546967
20499.609375	-135.173538
20521.142578	-131.260345
20542.675781	-132.740402
20564.208984	-138.027527
20585.742188	-141.126495
20607.275391	-143.003113
20628.808594	-143.332733
20650.341797	-145.462799
20671.875000	-146.998413
20693.408203	-146.999344
20714.941406	-146.313232
20736.474609	-143.833893
20758.007812	-141.600998
20779.541016	-140.754944
20801.074219	-137.219711
20822.607422	-135.975235
20844.140625	-139.278961
20865.673828	-140.967255
20887.207031	-139.295425
20908.740234	-138.188232
20930.273438	-140.395355
20951.806641	-144.983490
20973.339844	-143.433563
20994.873047	-137.984360
21016.406250	-138.465347
21037.939453	-140.328781
21059.472656	-142.954254
21081.005859	-145.832245
21102.539062	-146.224823
21124.072266	-146.030151
21145.605469	-146.581039
21167.138672	-146.108780
21188.671875	-145.208435
21210.205078	-144.056244
21231.738281	-143.770569
21253.271484	-144.664597
21274.804688	-145.228455
21296.337891	-144.734451
21317.871094	-144.478348
21339.404297	-145.437668
21360.937500	-145.960419
21382.470703	-146.243744
21404.003906	-145.678452
21425.537109	-145.304138
21447.070312	-145.556183
21468.603516	-145.770630
21490.136719	-145.685944
21511.669922	-145.627045
21533.203125	-146.041626
21554.736328	-145.647171
21576.269531	-144.977127
21597.802734	-143.734360
21619.335938	-144.390213
21640.869141	-145.629471
21662.402344	-143.993515
21683.935547	-140.494232
21705.468750	-137.657288
21727.001953	-136.669342
21748.535156	-141.594345
21770.068359	-145.367950
21791.601562	-145.363235
21813.134766	-145.093521
21834.667969	-146.179947
21856.201172	-144.467453
21877.734375	-142.064438
21899.267578	-142.522095
21920.800781	-143.411209
21942.333984	-141.000137
21963.867188	-138.295395
21985.400391	-138.238586
22006.933594	-141.163498
22028.466797	-145.500168
